X,Y
-0.22494678386088482,-1.7331988216091239
-0.7589058746330309,-0.9684959609140281
-1.0715983838870684,-0.011253019238585795
1.2188826877279724,1.7278803281430433
-0.42722830233667364,-0.07494324209363933
1.627305658762364,1.1800596044787612
0.4333545149117855,-0.0224521291072899
0.2703002477232072,0.3015906101883217
-0.5438897634282276,-0.26675637237429994
0.20475160057717098,-0.16127245691167438
0.3311456035621387,-1.489583609931777
-0.27919328579229846,-1.163744849560929
0.11807055474729553,0.1527270688144683
1.3672724031858,1.3424350715174422
-0.3561179401581153,-0.10765313893587722
-0.3555099488994848,-0.9218934045176392
-0.5449689095529734,-0.1514588040881411
-0.6386166005107043,-1.2877431216720407
1.3203654172165817,1.4494038722665716
0.579492391884112,-0.22231156294836732
-1.3362948202078868,-0.20247215662161572
-1.5060257668636234,-0.1062137913162969
0.32255500879591764,-0.35739548218560047
1.1875335108322718,1.899221298377668
-0.1618533007028925,-0.04677007509930658
-0.12052979858778287,-0.38240140345821977
1.4832124395352893,1.558378362082783
1.6527957387845982,1.3260059894983567
-1.3151795188695858,-0.0013687998572115235
-0.05106122799827222,-0.14257171026024
-0.1637817162550239,-0.9697430608420124
1.2273002460890525,1.6838075394782934
0.11104635179437812,-0.0804108141061608
0.038787119728954336,-0.9560553706092172
0.2930732892554203,-0.006054350794429501
0.04699813077519576,-1.507968051800433
-1.2128737767274578,-0.3427411624578312
-1.7722502697952507,-0.07890060541506402
0.2604724889889139,-1.1454658479146786
-0.9919846055942644,-0.4082568797053521
-0.13449666955386208,0.018434109351380987
-1.045208411234352,-0.03913765117076593
1.4090954565428888,1.182586713134865
0.18819823371511504,0.4351053679551414
0.05306049024305821,-0.3075404265497506
-0.05264984809153892,-1.2918031049061742
-1.257988410659688,0.07116344183876949
0.0773002789327871,-0.28389506822649213
1.4939064029156313,1.6804540957736247
1.7460749812145975,2.0063462798061997
1.8375917551016956,1.4703612861674684
-1.3820121284146003,-0.40696549576869084
-0.9140612890141848,-0.38846902817899
0.3010431599427981,-0.12272870807345129
-0.31139759320926524,-0.9608284484265363
-1.2227178229352018,-0.3163343150850943
-1.2939952534550956,-0.4949846541433087
-1.9702997369709416,-0.7363003690093191
-0.9755369965520703,-0.4348119961904315
-0.34913068547423876,-0.014080281706527309
1.2505136132703945,1.48952583050665
1.7750983954536055,1.861824164256108
-0.8351134295454753,-0.21219850801454168
-0.1455880412582835,-0.3448832087626211
1.5105104318250757,1.72433948474966
-0.12412546526824615,-0.09773879726760738
-0.5591092953956782,-1.2276284288049768
-0.006418324313689632,0.0498315793680618
-1.5328668367427005,-0.28216422719814327
-0.8611715491411956,-0.4772803256848476
-0.1409379622329565,-1.0018452345184194
-1.485241106894254,-0.1514049884947639
0.3410217552841,0.14073531944827342
-0.32479491932948545,-1.5153101744559725
0.26728341785864895,-0.1900363079703038
-0.027726489930901887,-0.22104594457128368
-0.35962283012430873,-1.2729881632670983
0.13126188978249834,-0.39329163995761107
0.16931296358008877,0.07031563769091435
-0.7521234940715614,-0.4215877323445788
1.8613856268377826,1.5605647131398408
1.337418647339283,1.647485113933034
-1.0036049106736822,-0.20808113052887026
1.674810871592933,1.7588475634697156
1.6691363339801604,1.397528032132803
-1.24479506087457,-0.2906354806095765
-0.5403998722998211,-0.5970109375062147
1.0787783929995687,1.569290430274278
-1.7241619208524492,-0.26595238881451305
-0.8277678150788778,-0.28909272034594036
1.5199074103782049,1.0945452993451088
-0.6123627694717605,-1.006445466966024
-0.9334901625812297,0.10937410491317158
-0.29032458000436834,-0.2934070012432439
1.9268755850062946,1.6415031886463518
-0.32541416782516663,-1.0794274908233887
-0.6047976557479366,-1.0808499384781296
-0.16592464965976286,0.2784024653998263
-0.8630701368709804,-1.430102864342772
2.2118958686027264,1.4787387255466096
1.7697048188415176,1.4055445154553545
-0.5669871703051408,-1.3003538657246083
0.8976153389572057,1.711318048897418
-1.6370591243156005,-0.011392983350365636
1.1518321529027071,1.678755805399214
-0.2001476740913918,-0.321051194091027
0.10250184004615448,-0.1326349214184234
1.5592275729181173,1.510902654492508
1.3136614569642178,1.542042513050535
-1.2208433775533207,-0.276474161303198
-0.25847738508167156,0.31001938760469183
-0.2354577594539326,-1.1817396619654477
1.2114565800795256,1.6143870816669308
-1.182269193950921,-0.4288119341465176
1.2112739907652617,1.5298550466075311
-1.430977132604343,-0.37310010102671143
1.3038317602022809,1.394235448243166
-0.30131720947786733,-0.12596180045985123
1.7840767955659962,1.6126387107298576
0.13671078383772103,-0.16123522166334123
-1.4057808365023603,-0.3947003513736939
-0.33879981862518177,-0.8696431586468371
-0.6174546595118294,-1.202714655328201
-0.9195931481537795,-0.3677972664188609
-0.31876569389808657,-0.18277740154781963
-1.0973940221817444,-0.2214698398381104
1.9302222231334083,1.6058192307273735
-0.2814953629386038,-1.2376653394539252
-0.41308366917431194,-1.0485310142721722
-0.03366851098045367,-0.06670122406964349
1.771904833892482,1.6211753100133017
-1.05593962353554,-0.10832749921557533
-1.0405088256048352,-0.054406782087491654
-1.4264106038100774,-0.1321992263557316
-1.0453625938684044,-0.4288611735941507
-0.3721492296515658,-0.8962995469374747
1.004647464668216,1.1511946815864742
0.16524136127318384,-0.409528335702535
0.8401387893952317,1.8003787436890624
1.627921902748599,1.9208192886863793
0.0747366122626837,0.13669645271271316
-0.8283879545399327,-1.1097280916814733
0.4881346751146344,0.09544523663709956
1.5150710618978565,1.4562934269524388
1.7757676680454944,1.294337881976338
1.5785610393078682,1.8127395935477146
-0.06922244573353797,0.10727453412345034
0.15703187717798336,0.008158684590911958
0.04929530655815629,-0.9215462430766499
-0.6072202395967159,-1.0309585681012607
-0.9234772263863683,-0.3006136806070543
-0.9249961355760321,0.05599941472514635
1.480903121936993,1.9875598469402194
-0.16974457528118947,-1.1922781581936615
1.3190887361604406,1.2417454245662227
-1.2900492924057871,-0.1945931859014082
-0.9817341617797454,-0.2894145920717668
-1.0494145887971942,-0.03520509723628168
-1.2390469217765046,-0.3160573369799942
-1.137575699173811,-0.3195321005827848
-1.2737290145646143,0.07321868841299012
-1.2193901620544838,-0.14181183339231315
-1.1566021816053118,-0.07871973678416276
-1.0999737222776826,-0.437168777727172
1.3612030242831823,1.340318556722313
-0.15300815718473187,-0.7867096298360635
-0.10312876837370255,-1.1872454938457984
-0.7067022837685305,-1.170399459419478
0.14195416733819574,-0.19439828319691604
1.5739742419119602,1.5162279846717344
-0.7262766871750936,-1.2999644566234816
-0.9491390745816813,-0.08663537464529993
0.02374451031568709,0.03282278418344031
-0.594232815624889,-1.0293232397508558
1.434853816500142,1.4835738434816317
-0.8705417430388217,-0.0790299687545032
-1.7941925995989103,-0.2019680328114887
-1.3247461550300743,-0.20824292326645485
-1.63258055338032,0.10465288686763416
-0.8775294627119056,-1.3864131788309806
-0.0845641545370221,-0.23284412263418197
-1.071879783697657,-0.5046070429097322
2.104705448605348,1.230086712737892
-1.1131182511722562,-1.4509478389285289
-0.023674036520203157,-1.3321371184428117
-1.021045227035104,-0.7629281003905011
0.1346608773794254,-0.19472102118155682
-0.15276217132039352,-1.2202783152393204
-0.38793176319702805,-1.4079409218200487
-0.2848492230510713,-0.5888845526254826
1.8195465076607469,1.9587159001058836
1.31330695968724,1.482593520697082
0.14034951867278553,-1.438306758501794
-0.9187340380598595,-0.982862610387072
0.08851378824501187,-0.1315412664737415
1.2048896001888565,1.4466529527815
0.08909136027418148,0.09299645631079789
0.18199691578811017,-1.3050190382354452
-0.4185997173856696,-1.1824799945221809
1.185269411199702,1.8039972238278439
-0.052402199152027734,-1.352326189524665
-1.856471922064475,-0.4581588514892714
0.5476982057498766,1.9523097530218374
0.18982065366812473,-0.330750724977655
0.0403177427580577,0.11100522894955778
-0.32659878204035425,-0.9496113495196261
0.4456629914492914,0.05527541793513372
-1.9412347707545523,-0.6633859510813077
-0.17159456949636218,-1.2299898754318987
0.35934455710534385,-0.3366469509940831
-1.3067960268454222,0.037532204266326835
-0.31953802548134635,-0.24362045025604082
-1.7969390117066235,-0.5821013292763473
-0.44556004053911447,-1.1686841193072346
0.496088533318138,0.2160566082897195
0.3383051542042143,-0.1396170965718041
-0.02761309266172154,0.06739513633180323
1.940277136681674,1.693341532292483
-0.8118400158496716,0.09092646849227792
1.0717735707408231,1.5833780631183312
-0.06035627788106912,-0.23853010350399534
-0.2247557536992912,-1.076875603923549
-1.6803043651020313,-0.4578250619346742
0.16753533274905544,-0.2507558249484335
-1.5492722270829629,0.014136725718064692
-1.3351113565555417,-0.17486520004211203
-1.1812762906769934,-0.23994330048849122
1.6146365079960179,1.4365977074697405
-0.9771769081656635,0.012903852348526262
1.5839999979949073,1.2847090096555323
0.007786872830372807,-1.1469839626957716
-1.2608581112838462,-0.028065332007971067
0.13529686379417438,-1.283208695464635
-0.9197736470401294,-0.27066627726825077
1.434398708278727,1.6588490467950565
1.0712090663206553,1.9563281097712397
-1.045312219166989,-0.6431304142432119
-0.22232738658680748,-1.0877004538358217
1.3628498243532532,1.510558087112057
0.21128759872481695,-1.188193399179264
0.06092169283308866,-0.147465372055902
-0.7325306147852747,-0.41220639974348383
-0.34795053529731795,-1.105207655544445
-0.31282325618116685,-1.3459293780901742
-0.422835504769517,-1.159003997176583
0.16430772417458317,-1.06937526273086
0.30944847830568195,-0.4617191865259385
-0.9922100269177617,-0.07120909938419884
0.2769305357339408,-1.3560094036112222
-1.4460698472034779,-0.4690784903083212
0.043237798442329854,0.24580789656183014
1.2062931763088554,1.3495083797280945
1.5473833775204717,1.6611806159279525
0.11388541705681444,0.10617503364376378
-0.20857206160019054,0.09560377364979096
1.3785257341938282,1.5068087260545147
-0.993178623072309,-0.31822268598466275
-0.32277620472688634,-0.40694779881968807
-1.2745541838405428,0.1671256996343526
1.4970884566257021,1.5763193243542788
0.1324442224321503,-0.4147178777080765
1.9668627103150071,1.3677043509957574
-0.9378116342704859,-0.359437610595746
-1.0521166942229794,-0.40981522925494823
1.5760674406644875,1.4947539370455056
0.012664893826690083,-0.09527172032322166
-0.03676841805177796,-1.5151187476149666
-0.4118873670625281,-1.4003779044234022
-0.9433179455534118,-0.30405449386401084
-1.4527260494067071,-0.061513161503109016
-1.1445233378786586,-0.017934578290892785
-0.18551406379068344,-0.17103164034223636
1.6338793869811856,1.4633224297288976
1.2958278275300028,1.7110961833955496
0.16749015609703913,0.40582688399369443
1.7031569812621177,1.6414497819988727
-1.318687730240345,-0.2595959619268647
-0.2878093958335449,-0.8742292489516571
1.508971066741693,1.5167606600639016
-0.12844352737390943,-1.052195517585522
1.5209720108788474,1.4785793789225437
-0.00239069246471504,-1.2183767920021789
-0.4268537929639734,-1.1842225237261441
1.3866561610768835,1.3988643006041706
-0.363369037714196,-1.013199486071813
1.4712463242810678,1.7223958999116895
1.0461424377241573,1.71961802585702
-0.4800168212909875,-0.12450888978276756
-1.4436603067436198,-0.12198754071749471
-0.7295711548146434,-0.1499834350172002
-1.8235515905248114,-0.6991335135913069
0.2923603141573364,-0.01445228463818062
-0.15919537587106805,-0.05085161697774614
-0.6746441155221151,-0.012668527503538357
0.22346291255277567,-0.9267344042614627
2.106308009635171,1.121805069409125
0.17597283536526417,-0.992286097159036
-1.025362904016366,-0.8810841021816553
-0.41502639445817546,-0.8880926338292234
-0.03340972967467784,0.13360270431599527
-0.78133263725949,-0.3305919138034378
0.02934242618119124,0.07752690510968203
0.11390765691481414,-1.4163333724682552
-1.735586538079523,-0.12348693172799254
-0.9657416041954261,-1.5562251288809121
-0.5165546623089622,-0.9230270681490531
-1.2486789910196152,0.12599262457627247
-0.5502936546544818,-1.1188674528867513
-0.17915043888382226,-0.863589043008276
-1.4608027309847798,-0.4663078138648539
1.36461661797319,1.4017760107086623
-0.5556441503184523,-1.2763318971102373
-0.03649846992594149,-0.13842517474810806
0.007554423005443231,-0.07355026871602609
1.2594827962719397,1.3166205778255375
1.7296596423172057,1.578854607575226
-0.8553228700445711,-0.1834165057175768
-0.40199715895853616,-1.3465778342407289
1.034388140709689,1.7223244160822946
1.6858219919084954,1.3464084547336408
0.13335974123499683,-0.03963123268326809
-0.014036519215678715,-1.320772958807768
0.9695703056745292,1.423320096138757
1.6095639738946532,1.623640828671716
0.147550519462491,-0.5152251178983266
-1.167446274721152,-0.2325917937343277
0.991773475326077,1.600868919881289
-1.4071869237498469,-0.01996406484401314
0.16237239107051876,-0.2382121477461299
-0.7561548617964322,-1.3207805741862269
-0.1463034206947245,-1.5832132452609504
1.3379407834181085,1.539663503575629
-0.6126624749027006,-0.15606833397371073
0.7693785828143154,-1.318134147560045
0.16823437895461932,-0.4985976026864754
1.0365132583907923,1.6518569845289428
1.2021569886224766,1.488538773930378
-0.18794193955174116,-0.17925983508541843
-0.28172876362582994,-0.31189308685295036
-0.23858638000850138,-0.09970291839359306
-0.03427256702323304,-1.1576994303662493
0.5418932327621391,-0.18906954925364655
1.4587749942693826,1.666298219996012
1.437086365540368,1.3946112355346243
-1.247446546851834,-0.10386015379810745
1.0638901641884309,1.4569231738493893
2.016852633189892,1.7732777490773821
0.9049566775124982,1.3396845865642861
1.0514432865429872,1.388381432586326
0.13925499190539925,-1.3190824402251153
0.06506319818359171,-1.1793668258022072
0.3816471889458186,-0.11626706445931924
1.3558681575275744,1.6596739383120975
-1.0980421362059405,-0.4572768898985472
-0.0843692361728336,-0.02563153073914637
-0.246647121684062,-0.9693700590950839
1.4592948614120043,1.777269487161692
-1.326781677636932,-0.4239930582442136
1.5971926985981817,1.5847474159255635
-0.32793929221866486,-0.05379301574478434
1.8784509950073247,1.0863267721167884
-1.2081266508074184,-0.3018061518802502
0.02166313153918836,-0.3984614857909292
-1.3036600455461844,-0.4407859340025232
1.351666888055248,1.4891098717232114
-0.2974212644218523,-0.09515863569774839
0.019204367663459232,-0.21305211898225138
-0.3826448242170738,-1.5098296555512678
1.586779905930988,1.5624275818505402
-0.02530019720378522,-1.3244630338331593
-0.3531723214897216,-1.216635995423083
-0.06231129171042969,-0.974446628090714
-0.3183405063084603,-1.4773463860140692
0.03302888934629688,-1.033650085945518
-0.314025395158602,-0.964345200084785
-1.0894116885600442,-0.731986103290954
-0.5221986880703974,-1.0673585409025705
1.5816086555769668,1.4680250245469761
0.09398139980293978,-1.1940756334771327
1.076993503950464,1.7805707628237855
1.5536389493695815,1.5493520334407331
-1.1796077589241274,-0.3798510881240196
1.2813636625018778,1.7978537276585715
0.45921142452519553,-0.33987725963966847
-1.4133655310555309,-0.4663037965567178
-0.6432320666371276,-0.6452618196120187
-0.21262553915563023,-0.9482736551747266
1.2653875350487305,1.4652323033042225
-0.5178688731817169,-0.4484899593904583
1.7961419416181592,1.5727074215924375
0.3587398885075732,-0.5114368069163439
-0.45552980302022894,-1.2550746279127742
-0.6927995395578835,-0.17109804006338472
-1.4982492223504085,-0.3014599725836392
-0.15943594735327457,-1.2030093560937067
-1.4364924878514067,-0.34149184142335176
-0.635951437998199,-0.2914647118057506
1.0232217769268999,1.6005197964357336
1.4206054072191452,1.2300598323130816
-0.45452698450866846,-1.6874058237983587
-1.1810770279831304,-0.3712876891346505
0.2140841208022879,0.06080541081515834
1.3242122068762974,1.0051591642365028
0.725330822982378,-0.03787872862005043
0.11704354775584967,-0.06978943918249643
-0.14481130007320328,-1.4038699883918395
-0.13289424664102692,-1.3370370260308913
-0.08928432057035837,0.13018205831476382
-0.30253683656794894,-1.7927032574327066
-1.5950455354508213,-0.26178036175332264
-1.0422223594470834,-0.5330697139442643
0.03292931800828486,-1.0308626374939582
-0.8085170416753159,-0.03664054669831057
-0.3502362132645675,-1.1471071018403611
-1.1975058887219088,0.17887733887790666
1.616144848918465,1.4383773104835238
-0.0701602402599835,-0.8828369420943335
1.0397387376414917,2.063185497973273
-1.3528938941367161,-0.03611381007076894
0.028060184662608526,-0.11706982802015217
1.3827647225085744,1.3298902740384604
-0.8596374979496043,-0.14650840794060266
0.3245502735765443,-0.24331069632669303
1.4266414942065457,1.2895445880582947
-0.6665619562220528,-1.1268091187288485
-0.03350076931190921,-0.27135781177321666
1.3835233121929444,1.265477454347037
1.4134983295663577,1.3646814526649207
-1.3607938292657,-0.07488148267874362
0.26908304697516355,0.11470673524502802
-1.6676813822221148,-0.37534998036737427
0.4093460100788294,0.039461385412334626
0.23767501348618864,-1.3627494939439715
1.4455344246952628,1.6665532170246902
-0.25831478001382635,-0.8731616975259056
0.010386962051692584,0.023334427053765736
1.2453436891986742,1.9560679839137871
-0.428416951187687,-1.224176676800596
-0.45480296452159696,-1.0775683356382644
-0.2161186424941702,-1.440261844465886
-1.5356056287279145,-0.2607954638715651
1.6918412194765233,1.0340346685575965
-0.07007678972819904,-0.6179774511317063
0.09574372582902649,-1.1967052753495717
-0.12126076768812812,0.04780890483369785
-0.07940440439946016,-0.13892241805569266
-1.4297096578775566,-0.03661037014684228
-1.2603874483540016,-0.1206656685253349
-0.01965948104699513,-1.2101928815027292
0.3121562927907614,-0.1364797961957399
0.2325202626780952,0.07802421510177486
-0.26227430909088667,-0.17000964999992735
0.03262698901513192,-0.102628447597819
0.17009285027604387,-0.16664034272662656
-0.2742753930193745,-0.08041486596965597
-0.6907377655303494,-0.8695176234378988
-0.3631425439416772,0.2772553717663356
-1.3174620972211446,-0.3821280228885522
-0.06638856852356,-1.164859250063484
0.09843749067037899,0.06455483663950906
1.4931558911804836,1.6976668271097917
-0.11171722246346989,-0.2796960894130573
1.479541439307372,1.6214246655521867
0.10099737357460889,-0.14046298766157864
-1.31618269463305,-0.18042461715371036
-0.7343477765110247,-0.10612490934286252
1.6929290809395823,1.6951541120003113
1.90869183427623,1.5562975025639614
1.5308253530254805,1.2483290808855612
-1.0456651429710062,0.10408428721172049
0.27635103200344807,-0.07030185302180421
-1.025256514875376,-0.5198315956483803
-0.16877142947618415,-1.3452096378558598
-1.2659363000821011,0.02491087862897827
1.3254358687747136,1.7119559611612578
0.10119761816448367,0.06612140815549801
-0.357704571633695,-1.2458044139576112
1.7029271916828563,1.384488012356229
-0.6910290810167737,-0.9059543718409888
1.6835774112466038,1.7342956283746134
-0.541325954001965,-1.10813740338172
0.15933592554289774,-0.30187383104497256
1.6719678992635367,1.5426859759100215
1.9874167172310555,1.2497493602704086
-0.10945417630452671,-0.8175452550522156
-1.4785139618857994,-0.39378995476874923
-0.09307041421944078,-0.4299494529141839
-0.2290947750576942,-0.8067675882938674
-1.2289700886483879,-0.45103218883510493
-1.1532253698932267,-0.6088219008366795
-0.8427491427526093,-0.4736398750882564
-0.5973243451048337,-1.1195168956381598
0.2855819315088247,-0.21228198846984586
1.4990054419457448,1.4683394908959801
-1.0324736046130276,-0.4257758790637946
-0.5077393856178524,0.034265387047962566
-0.05533094142634594,-1.26466852486805
-0.8619614521314847,-1.1686748673571663
-0.4572463868181025,-1.0676544340958651
-0.08174564461855897,-0.04049632828455035
